seed,image,cluster,step,labels,chosen,chosen_cluster,score_margin,chosen_score,score_argmax,chosen_is_score_argmax,full_res_argmin,chosen_is_min_full_res,chosen_full_res,min_full_res
1,kodim07,5,7,dct|tv2,dct,transformada,0.23900413513183594,-7.601611137390137,dct,1,dct,1,0.00033532455563545227,0.00033532455563545227
1,kodim07,5,8,dct|tv2,dct,transformada,0.38645458221435547,-7.536015510559082,dct,1,dct,1,0.00014699605526402593,0.00014699605526402593
1,kodim08,0,1,phys|robust,phys,datos,0.24747085571289062,-8.976574897766113,phys,1,phys,1,0.000168887127074413,0.000168887127074413
1,kodim08,0,2,phys|robust,phys,datos,0.4493703842163086,-8.901863098144531,phys,1,phys,1,0.00024706003023311496,0.00024706003023311496
1,kodim08,0,3,phys|robust,phys,datos,0.5375642776489258,-8.620245933532715,phys,1,phys,1,0.00020625638717319816,0.00020625638717319816
1,kodim08,0,4,phys|robust,phys,datos,0.18598651885986328,-8.54680347442627,phys,1,phys,1,0.0001190336188301444,0.0001190336188301444
1,kodim08,0,5,phys|robust,phys,datos,0.18291091918945312,-8.586559295654297,phys,1,phys,1,0.00010863391071325168,0.00010863391071325168
1,kodim08,0,6,phys|robust,phys,datos,0.21973323822021484,-8.501165390014648,phys,1,phys,1,0.0001906804391182959,0.0001906804391182959
1,kodim08,0,7,phys|robust,phys,datos,0.06132984161376953,-8.623605728149414,phys,1,phys,1,0.0008524148142896593,0.0008524148142896593
1,kodim08,0,8,phys|robust,phys,datos,0.1302204132080078,-8.41318416595459,phys,1,phys,1,0.00017638505960348994,0.00017638505960348994
1,kodim08,1,1,conv|prox_tv,conv,suavidad,0.014184951782226562,-8.899001121520996,conv,1,prox_tv,0,0.0002026216679951176,0.00014451715105678886
1,kodim08,1,2,conv|prox_tv,prox_tv,suavidad,0.039287567138671875,-8.657849311828613,prox_tv,1,prox_tv,1,0.00014546573220286518,0.00014546573220286518
1,kodim08,1,3,conv|prox_tv,conv,suavidad,0.44649505615234375,-8.326399803161621,conv,1,conv,1,0.00020345492521300912,0.00020345492521300912
1,kodim08,1,4,conv|prox_tv,conv,suavidad,0.007354736328125,-8.581490516662598,conv,1,prox_tv,0,0.0004411606932990253,0.0002626521745696664
1,kodim08,1,5,conv|prox_tv,conv,suavidad,0.7546472549438477,-7.968724250793457,conv,1,conv,1,0.00019994316971860826,0.00019994316971860826
1,kodim08,1,6,conv|prox_tv,conv,suavidad,0.5307197570800781,-8.107577323913574,conv,1,conv,1,0.0001280833821510896,0.0001280833821510896
1,kodim08,1,7,conv|prox_tv,conv,suavidad,0.6585445404052734,-7.897366523742676,conv,1,conv,1,8.45671456772834e-05,8.45671456772834e-05
1,kodim08,1,8,conv|prox_tv,conv,suavidad,0.041904449462890625,-8.193431854248047,conv,1,prox_tv,0,0.0001748601207509637,0.00014602536975871772
1,kodim08,2,1,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,0.9142560958862305,-7.815824508666992,conv_lowtv,1,conv_lowtv,1,0.0001997136714635417,0.0001997136714635417
1,kodim08,2,2,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,0.8260574340820312,-7.588204383850098,conv_lowtv,1,conv_lowtv,1,0.0001667390315560624,0.0001667390315560624
1,kodim08,2,3,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,0.581294059753418,-7.6252241134643555,conv_lowtv,1,conv_lowtv,1,0.00017018003563862294,0.00017018003563862294
1,kodim08,2,4,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,0.7930507659912109,-7.570708274841309,conv_lowtv,1,conv_lowtv,1,0.00023649459762964398,0.00023649459762964398
1,kodim08,2,5,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,1.0495109558105469,-7.22304630279541,conv_lowtv,1,conv_lowtv,1,0.00023285359202418476,0.00023285359202418476
1,kodim08,2,6,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,0.9465293884277344,-7.4452714920043945,conv_lowtv,1,conv_lowtv,1,0.0002586976042948663,0.0002586976042948663
1,kodim08,2,7,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,1.2304668426513672,-7.109309196472168,conv_lowtv,1,conv_lowtv,1,0.00012438655539881438,0.00012438655539881438
1,kodim08,2,8,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,1.1839895248413086,-7.061617851257324,conv_lowtv,1,conv_lowtv,1,0.00016136368503794074,0.00016136368503794074
1,kodim08,3,1,dct|had,dct,transformada,0.677159309387207,-8.324955940246582,dct,1,dct,1,0.00012955543934367597,0.00012955543934367597
1,kodim08,3,2,dct|had,dct,transformada,0.7173833847045898,-8.335888862609863,dct,1,dct,1,0.0002943697909358889,0.0002943697909358889
1,kodim08,3,3,dct|had,had,transformada,0.09720897674560547,-8.438125610351562,had,1,had,1,0.0001386853982694447,0.0001386853982694447
1,kodim08,3,4,dct|had,had,transformada,0.015697479248046875,-8.437434196472168,had,1,had,1,0.00021876796381548047,0.00021876796381548047
1,kodim08,3,5,dct|had,dct,transformada,0.1759634017944336,-8.55224609375,dct,1,dct,1,0.0003766537120100111,0.0003766537120100111
1,kodim08,3,6,dct|had,dct,transformada,0.6098699569702148,-8.053693771362305,dct,1,dct,1,0.0002229707024525851,0.0002229707024525851
1,kodim08,3,7,dct|had,dct,transformada,0.3972301483154297,-8.179652214050293,dct,1,dct,1,0.00023003776732366532,0.00023003776732366532
1,kodim08,3,8,dct|had,had,transformada,0.17247676849365234,-8.276212692260742,had,1,had,1,0.00021001901768613607,0.00021001901768613607
1,kodim08,4,1,tv2|huber,huber,regularizador,0.4271402359008789,-8.858951568603516,huber,1,huber,1,0.0003582261560950428,0.0003582261560950428
1,kodim08,4,2,tv2|huber,tv2,regularizador,0.40477848052978516,-8.509812355041504,tv2,1,tv2,1,0.0008005496929399669,0.0008005496929399669
1,kodim08,4,3,tv2|huber,huber,regularizador,0.23251819610595703,-8.368372917175293,huber,1,huber,1,0.0005815510521642864,0.0005815510521642864
1,kodim08,4,4,tv2|huber,huber,regularizador,0.24329376220703125,-8.44346809387207,huber,1,huber,1,0.0005812920862808824,0.0005812920862808824
1,kodim08,4,5,tv2|huber,huber,regularizador,0.35529136657714844,-8.187531471252441,huber,1,huber,1,0.0003346837474964559,0.0003346837474964559
1,kodim08,4,6,tv2|huber,huber,regularizador,0.31339263916015625,-8.331303596496582,huber,1,huber,1,0.000449187500635162,0.000449187500635162
1,kodim08,4,7,tv2|huber,huber,regularizador,0.41780853271484375,-8.204346656799316,huber,1,huber,1,0.0004976775962859392,0.0004976775962859392
1,kodim08,4,8,tv2|huber,tv2,regularizador,0.3415489196777344,-8.302878379821777,tv2,1,tv2,1,0.000711387547198683,0.000711387547198683
1,kodim08,5,1,dct|tv2,dct,transformada,0.20177841186523438,-9.04004192352295,dct,1,dct,1,0.00046398016274906695,0.00046398016274906695
1,kodim08,5,2,dct|tv2,tv2,regularizador,0.6604375839233398,-8.547062873840332,tv2,1,tv2,1,0.000902677362319082,0.000902677362319082
1,kodim08,5,3,dct|tv2,tv2,regularizador,0.14569091796875,-8.455443382263184,tv2,1,dct,0,0.001079721376299858,0.0005045445868745446
1,kodim08,5,4,dct|tv2,dct,transformada,0.1404590606689453,-8.32755184173584,dct,1,dct,1,0.00034476668224669993,0.00034476668224669993
1,kodim08,5,5,dct|tv2,tv2,regularizador,0.26259517669677734,-8.278027534484863,tv2,1,dct,0,0.0006053520482964814,0.00047818542225286365
1,kodim08,5,6,dct|tv2,tv2,regularizador,0.0959005355834961,-8.2899169921875,tv2,1,dct,0,0.0007531768060289323,0.0006519338930957019
1,kodim08,5,7,dct|tv2,tv2,regularizador,0.0860443115234375,-8.264521598815918,tv2,1,dct,0,0.000993492896668613,0.000444158969912678
1,kodim08,5,8,dct|tv2,tv2,regularizador,0.0699920654296875,-8.251919746398926,tv2,1,dct,0,0.001060082227922976,0.00047096694470383227
1,kodim09,0,1,phys|robust,phys,datos,0.34520530700683594,-9.363102912902832,phys,1,phys,1,0.00026556994998827577,0.00026556994998827577
1,kodim09,0,2,phys|robust,phys,datos,0.31771278381347656,-9.224818229675293,phys,1,phys,1,0.00023600200074724853,0.00023600200074724853
1,kodim09,0,3,phys|robust,phys,datos,0.3236408233642578,-9.195601463317871,phys,1,phys,1,0.00041461322689428926,0.00041461322689428926
1,kodim09,0,4,phys|robust,phys,datos,0.3526439666748047,-8.990485191345215,phys,1,phys,1,0.00023640369181521237,0.00023640369181521237
1,kodim09,0,5,phys|robust,phys,datos,0.10332107543945312,-9.062146186828613,phys,1,phys,1,0.00020256839343346655,0.00020256839343346655
1,kodim09,0,6,phys|robust,phys,datos,0.37761497497558594,-8.926711082458496,phys,1,phys,1,0.00018186934175901115,0.00018186934175901115
1,kodim09,0,7,phys|robust,phys,datos,0.2913074493408203,-8.900015830993652,phys,1,phys,1,0.00020112616766709834,0.00020112616766709834
1,kodim09,0,8,phys|robust,phys,datos,0.2289714813232422,-8.90149974822998,phys,1,phys,1,0.00030103346216492355,0.00030103346216492355
1,kodim09,1,1,conv|prox_tv,conv,suavidad,0.6004142761230469,-8.978869438171387,conv,1,conv,1,0.00017963787831831723,0.00017963787831831723
1,kodim09,1,2,conv|prox_tv,conv,suavidad,0.5429954528808594,-8.840622901916504,conv,1,conv,1,0.0002421380195301026,0.0002421380195301026
1,kodim09,1,3,conv|prox_tv,conv,suavidad,0.03321266174316406,-8.947077751159668,conv,1,prox_tv,0,0.0003716291394084692,0.00021076027769595385
1,kodim09,1,4,conv|prox_tv,conv,suavidad,0.6089763641357422,-8.611226081848145,conv,1,conv,1,0.00020809637499041855,0.00020809637499041855
1,kodim09,1,5,conv|prox_tv,prox_tv,suavidad,0.10411643981933594,-8.820033073425293,prox_tv,1,prox_tv,1,0.0001509296998847276,0.0001509296998847276
1,kodim09,1,6,conv|prox_tv,prox_tv,suavidad,0.1368846893310547,-8.782986640930176,prox_tv,1,prox_tv,1,0.0002130740467691794,0.0002130740467691794
1,kodim09,1,7,conv|prox_tv,conv,suavidad,0.6795063018798828,-8.522892951965332,conv,1,conv,1,0.00027207762468606234,0.00027207762468606234
1,kodim09,1,8,conv|prox_tv,conv,suavidad,0.42713165283203125,-8.618918418884277,conv,1,conv,1,0.00026612827787175775,0.00026612827787175775
1,kodim09,2,1,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,0.7137947082519531,-8.311152458190918,conv_lowtv,1,conv_lowtv,1,0.0002221152390120551,0.0002221152390120551
1,kodim09,2,2,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,0.8450679779052734,-8.014342308044434,conv_lowtv,1,conv_lowtv,1,0.00023398679331876338,0.00023398679331876338
1,kodim09,2,3,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,0.9397029876708984,-7.880707740783691,conv_lowtv,1,conv_lowtv,1,0.0006051307427696884,0.0006051307427696884
1,kodim09,2,4,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,0.7653408050537109,-7.936305046081543,conv_lowtv,1,conv_lowtv,1,0.00036727156839333475,0.00036727156839333475
1,kodim09,2,5,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,0.6076831817626953,-8.039511680603027,conv_lowtv,1,wavelet,0,0.0010386432986706495,0.000809873454272747
1,kodim09,2,6,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,0.8871574401855469,-7.688782691955566,conv_lowtv,1,conv_lowtv,1,0.00031107288668863475,0.00031107288668863475
1,kodim09,2,7,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,1.0467529296875,-7.630824089050293,conv_lowtv,1,conv_lowtv,1,0.0004091188602615148,0.0004091188602615148
1,kodim09,2,8,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,0.7891387939453125,-7.771170616149902,conv_lowtv,1,conv_lowtv,1,0.00038884920650161803,0.00038884920650161803
1,kodim09,3,1,dct|had,dct,transformada,0.6919345855712891,-8.887187004089355,dct,1,dct,1,0.00028736592503264546,0.00028736592503264546
1,kodim09,3,2,dct|had,had,transformada,0.016021728515625,-9.08324146270752,had,1,had,1,0.0005574033712036908,0.0005574033712036908
1,kodim09,3,3,dct|had,had,transformada,0.20116806030273438,-8.988965034484863,had,1,had,1,0.0004604667192324996,0.0004604667192324996
1,kodim09,3,4,dct|had,had,transformada,0.0391082763671875,-8.971224784851074,had,1,had,1,0.0002549460041336715,0.0002549460041336715
1,kodim09,3,5,dct|had,had,transformada,0.0067691802978515625,-8.997170448303223,had,1,had,1,0.0002702854690141976,0.0002702854690141976
1,kodim09,3,6,dct|had,had,transformada,0.1954669952392578,-8.867417335510254,had,1,had,1,0.00024053054221440107,0.00024053054221440107
1,kodim09,3,7,dct|had,had,transformada,0.18219757080078125,-8.84768009185791,had,1,had,1,0.00022045742662157863,0.00022045742662157863
1,kodim09,3,8,dct|had,had,transformada,0.2817268371582031,-8.714348793029785,had,1,had,1,0.0001435661397408694,0.0001435661397408694
1,kodim09,4,1,tv2|huber,huber,regularizador,0.3649883270263672,-9.22969913482666,huber,1,huber,1,0.000553990073967725,0.000553990073967725
1,kodim09,4,2,tv2|huber,huber,regularizador,0.44466400146484375,-8.800528526306152,huber,1,huber,1,0.0005112432991154492,0.0005112432991154492
1,kodim09,4,3,tv2|huber,huber,regularizador,0.3758544921875,-8.869963645935059,huber,1,huber,1,0.000757095345761627,0.000757095345761627
1,kodim09,4,4,tv2|huber,huber,regularizador,0.28177833557128906,-8.792521476745605,huber,1,huber,1,0.0008670454262755811,0.0008670454262755811
1,kodim09,4,5,tv2|huber,tv2,regularizador,0.3119525909423828,-8.745200157165527,tv2,1,tv2,1,0.0006614773883484304,0.0006614773883484304
1,kodim09,4,6,tv2|huber,tv2,regularizador,0.452301025390625,-8.567233085632324,tv2,1,tv2,1,0.0006848605116829276,0.0006848605116829276
1,kodim09,4,7,tv2|huber,huber,regularizador,0.4456443786621094,-8.606825828552246,huber,1,huber,1,0.0006476387497968972,0.0006476387497968972
1,kodim09,4,8,tv2|huber,huber,regularizador,0.2436237335205078,-8.720892906188965,huber,1,huber,1,0.0006233001477085054,0.0006233001477085054
1,kodim09,5,1,dct|tv2,dct,transformada,0.3376617431640625,-9.241463661193848,dct,1,dct,1,0.00015520172019023448,0.00015520172019023448
1,kodim09,5,2,dct|tv2,dct,transformada,0.23182296752929688,-9.021422386169434,dct,1,dct,1,0.00030517810955643654,0.00030517810955643654
1,kodim09,5,3,dct|tv2,dct,transformada,0.1766643524169922,-8.964217185974121,dct,1,dct,1,0.0003417206753510982,0.0003417206753510982
1,kodim09,5,4,dct|tv2,dct,transformada,0.053730010986328125,-8.994750022888184,dct,1,dct,1,0.000604574684984982,0.000604574684984982
1,kodim09,5,5,dct|tv2,dct,transformada,0.26700782775878906,-8.79453182220459,dct,1,dct,1,0.00020833082089666277,0.00020833082089666277
1,kodim09,5,6,dct|tv2,dct,transformada,0.2497730255126953,-8.755324363708496,dct,1,dct,1,0.000373622722690925,0.000373622722690925
1,kodim09,5,7,dct|tv2,tv2,regularizador,0.5409049987792969,-8.614117622375488,tv2,1,tv2,1,0.0004824491043109447,0.0004824491043109447
1,kodim09,5,8,dct|tv2,dct,transformada,0.1990680694580078,-8.68457317352295,dct,1,dct,1,0.00023731353576295078,0.00023731353576295078
1,kodim10,0,1,phys|robust,phys,datos,0.33593082427978516,-8.586174964904785,phys,1,phys,1,0.000271486904239282,0.000271486904239282
1,kodim10,0,2,phys|robust,phys,datos,0.21316909790039062,-8.607684135437012,phys,1,phys,1,0.00029110367177054286,0.00029110367177054286
1,kodim10,0,3,phys|robust,phys,datos,0.22348976135253906,-8.472807884216309,phys,1,phys,1,0.0002913349017035216,0.0002913349017035216
1,kodim10,0,4,phys|robust,phys,datos,0.24904823303222656,-8.375540733337402,phys,1,phys,1,0.00016333295207004994,0.00016333295207004994
1,kodim10,0,5,phys|robust,phys,datos,0.2650279998779297,-8.367827415466309,phys,1,phys,1,0.0001645553857088089,0.0001645553857088089
1,kodim10,0,6,phys|robust,phys,datos,0.23591041564941406,-8.351162910461426,phys,1,phys,1,0.0003179583291057497,0.0003179583291057497
1,kodim10,0,7,phys|robust,phys,datos,0.38399505615234375,-8.243685722351074,phys,1,phys,1,0.00013840690371580422,0.00013840690371580422
1,kodim10,0,8,phys|robust,phys,datos,0.22882461547851562,-8.245573997497559,phys,1,phys,1,8.54022364364937e-05,8.54022364364937e-05
1,kodim10,1,1,conv|prox_tv,conv,suavidad,0.6256046295166016,-8.246146202087402,conv,1,conv,1,0.00018407982133794576,0.00018407982133794576
1,kodim10,1,2,conv|prox_tv,conv,suavidad,0.023166656494140625,-8.378167152404785,conv,1,prox_tv,0,0.00037297868402674794,0.00012088860239600763
1,kodim10,1,3,conv|prox_tv,conv,suavidad,0.5298728942871094,-8.030056953430176,conv,1,conv,1,0.00025507810642011464,0.00025507810642011464
1,kodim10,1,4,conv|prox_tv,conv,suavidad,0.4777488708496094,-8.02616024017334,conv,1,conv,1,0.00015043072926346213,0.00015043072926346213
1,kodim10,1,5,conv|prox_tv,conv,suavidad,0.5961627960205078,-7.996212959289551,conv,1,conv,1,0.00022576334595214576,0.00022576334595214576
1,kodim10,1,6,conv|prox_tv,conv,suavidad,0.6793842315673828,-7.887026786804199,conv,1,conv,1,0.00020979571854695678,0.00020979571854695678
1,kodim10,1,7,conv|prox_tv,prox_tv,suavidad,0.6458511352539062,-8.002673149108887,prox_tv,1,prox_tv,1,0.00011716334847733378,0.00011716334847733378
1,kodim10,1,8,conv|prox_tv,prox_tv,suavidad,0.06314277648925781,-8.014531135559082,prox_tv,1,prox_tv,1,6.561142072314397e-05,6.561142072314397e-05
1,kodim10,2,1,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,0.7076358795166016,-7.55972957611084,conv_lowtv,1,conv_lowtv,1,0.00024624585057608783,0.00024624585057608783
1,kodim10,2,2,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,0.7826118469238281,-7.459939002990723,conv_lowtv,1,conv_lowtv,1,0.00018870679195970297,0.00018870679195970297
1,kodim10,2,3,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,1.0316448211669922,-7.198868751525879,conv_lowtv,1,conv_lowtv,1,8.951167546911165e-05,8.951167546911165e-05
1,kodim10,2,4,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,0.6730155944824219,-7.443598747253418,conv_lowtv,1,conv_lowtv,1,0.00020043790573254228,0.00020043790573254228
1,kodim10,2,5,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,1.0226325988769531,-7.223254203796387,conv_lowtv,1,conv_lowtv,1,0.0003444845788180828,0.0003444845788180828
1,kodim10,2,6,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,1.0624561309814453,-7.06020450592041,conv_lowtv,1,conv_lowtv,1,7.900141645222902e-05,7.900141645222902e-05
1,kodim10,2,7,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,1.0973072052001953,-7.024289131164551,conv_lowtv,1,conv_lowtv,1,4.772933971253224e-05,4.772933971253224e-05
1,kodim10,2,8,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,0.8310317993164062,-7.28208065032959,conv_lowtv,1,conv_lowtv,1,0.00048792336019687355,0.00048792336019687355
1,kodim10,3,1,dct|had,had,transformada,0.024929046630859375,-8.396042823791504,had,1,had,1,9.388157923240215e-05,9.388157923240215e-05
1,kodim10,3,2,dct|had,had,transformada,0.16236305236816406,-8.250214576721191,had,1,had,1,0.00016973570745903999,0.00016973570745903999
1,kodim10,3,3,dct|had,had,transformada,0.16991043090820312,-8.272446632385254,had,1,had,1,0.0001254308590432629,0.0001254308590432629
1,kodim10,3,4,dct|had,had,transformada,0.04514312744140625,-8.313639640808105,had,1,had,1,0.0002579785359557718,0.0002579785359557718
1,kodim10,3,5,dct|had,dct,transformada,0.5535564422607422,-8.023613929748535,dct,1,dct,1,0.00018960107991006225,0.00018960107991006225
1,kodim10,3,6,dct|had,had,transformada,0.017042160034179688,-8.113425254821777,had,1,had,1,0.0003341345291119069,0.0003341345291119069
1,kodim10,3,7,dct|had,dct,transformada,0.37010955810546875,-8.096871376037598,dct,1,dct,1,0.0002504836593288928,0.0002504836593288928
1,kodim10,3,8,dct|had,dct,transformada,0.5600929260253906,-7.806273460388184,dct,1,dct,1,0.00018880216521210968,0.00018880216521210968
1,kodim10,4,1,tv2|huber,huber,regularizador,0.42154979705810547,-8.4047269821167,huber,1,huber,1,0.00031373556703329086,0.00031373556703329086
1,kodim10,4,2,tv2|huber,huber,regularizador,0.43041419982910156,-8.173396110534668,huber,1,huber,1,0.00039788856520317495,0.00039788856520317495
1,kodim10,4,3,tv2|huber,huber,regularizador,0.3945426940917969,-8.173590660095215,huber,1,huber,1,0.0004598893574438989,0.0004598893574438989
1,kodim10,4,4,tv2|huber,huber,regularizador,0.4188823699951172,-8.137803077697754,huber,1,huber,1,0.00036358583020046353,0.00036358583020046353
1,kodim10,4,5,tv2|huber,huber,regularizador,0.3714008331298828,-8.053875923156738,huber,1,huber,1,0.00030052417423576117,0.00030052417423576117
1,kodim10,4,6,tv2|huber,huber,regularizador,0.5598983764648438,-8.077004432678223,huber,1,huber,1,0.00048015182255767286,0.00048015182255767286
1,kodim10,4,7,tv2|huber,huber,regularizador,0.2739696502685547,-8.1043062210083,huber,1,huber,1,0.0005412295577116311,0.0005412295577116311
1,kodim10,4,8,tv2|huber,huber,regularizador,0.4846210479736328,-7.878888130187988,huber,1,huber,1,0.0003537138400133699,0.0003537138400133699
1,kodim10,5,1,dct|tv2,dct,transformada,0.10256767272949219,-8.598048210144043,dct,1,dct,1,0.0003812444338109344,0.0003812444338109344
1,kodim10,5,2,dct|tv2,dct,transformada,0.10540008544921875,-8.384577751159668,dct,1,dct,1,0.000374171620933339,0.000374171620933339
1,kodim10,5,3,dct|tv2,tv2,regularizador,0.0048675537109375,-8.398207664489746,tv2,1,dct,0,0.0004973983159288764,0.00023823285300750285
1,kodim10,5,4,dct|tv2,dct,transformada,0.13919639587402344,-8.106202125549316,dct,1,dct,1,0.00019448265084065497,0.00019448265084065497
1,kodim10,5,5,dct|tv2,dct,transformada,0.27543067932128906,-8.18338680267334,dct,1,dct,1,0.0002748372498899698,0.0002748372498899698
1,kodim10,5,6,dct|tv2,dct,transformada,0.2090740203857422,-8.155837059020996,dct,1,dct,1,0.00043130124686285853,0.00043130124686285853
1,kodim10,5,7,dct|tv2,dct,transformada,0.22050857543945312,-8.055253028869629,dct,1,dct,1,0.00014681919128634036,0.00014681919128634036
1,kodim10,5,8,dct|tv2,tv2,regularizador,0.5184307098388672,-8.02437686920166,tv2,1,tv2,1,0.0008507358143106103,0.0008507358143106103
1,kodim11,0,1,phys|robust,phys,datos,0.37589263916015625,-8.651517868041992,phys,1,phys,1,0.00032060628291219473,0.00032060628291219473
1,kodim11,0,2,phys|robust,phys,datos,0.06364250183105469,-8.412962913513184,phys,1,phys,1,0.0003000909637194127,0.0003000909637194127
1,kodim11,0,3,phys|robust,phys,datos,0.1822519302368164,-8.00403118133545,phys,1,phys,1,0.0004750960215460509,0.0004750960215460509
1,kodim11,0,4,phys|robust,phys,datos,0.3655862808227539,-7.746067047119141,phys,1,phys,1,0.00026879142387770116,0.00026879142387770116
1,kodim11,0,5,phys|robust,phys,datos,0.24245738983154297,-7.752717971801758,phys,1,phys,1,0.0008869864395819604,0.0008869864395819604
1,kodim11,0,6,phys|robust,phys,datos,0.5362253189086914,-7.655719757080078,phys,1,phys,1,0.00025911329430527985,0.00025911329430527985
1,kodim11,0,7,phys|robust,phys,datos,0.38288211822509766,-7.594451904296875,phys,1,phys,1,0.00039720197673887014,0.00039720197673887014
1,kodim11,0,8,phys|robust,robust,datos,0.02715301513671875,-7.78914737701416,robust,1,phys,0,0.0036087569314986467,0.0014163607265800238
1,kodim11,1,1,conv|prox_tv,prox_tv,suavidad,0.15927886962890625,-8.592802047729492,prox_tv,1,prox_tv,1,0.0002673213020898402,0.0002673213020898402
1,kodim11,1,2,conv|prox_tv,conv,suavidad,0.521061897277832,-7.976949691772461,conv,1,conv,1,0.00035565922735258937,0.00035565922735258937
1,kodim11,1,3,conv|prox_tv,conv,suavidad,0.04586601257324219,-7.941104888916016,conv,1,prox_tv,0,0.0010701778810471296,0.000932463794015348
1,kodim11,1,4,conv|prox_tv,conv,suavidad,0.6175556182861328,-7.473845481872559,conv,1,conv,1,0.0009770996402949095,0.0009770996402949095
1,kodim11,1,5,conv|prox_tv,conv,suavidad,0.5836696624755859,-7.32575798034668,conv,1,conv,1,0.0004165516293141991,0.0004165516293141991
1,kodim11,1,6,conv|prox_tv,prox_tv,suavidad,0.28641605377197266,-7.387199401855469,prox_tv,1,prox_tv,1,0.0005085128941573203,0.0005085128941573203
1,kodim11,1,7,conv|prox_tv,conv,suavidad,0.05914020538330078,-7.46728515625,conv,1,prox_tv,0,0.00036246253876015544,0.0002851156168617308
1,kodim11,1,8,conv|prox_tv,conv,suavidad,0.470733642578125,-7.230574607849121,conv,1,conv,1,0.000474724656669423,0.000474724656669423
1,kodim11,2,1,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,0.8549013137817383,-7.535201072692871,conv_lowtv,1,conv_lowtv,1,0.00020347510871943086,0.00020347510871943086
1,kodim11,2,2,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,0.7901086807250977,-7.358803749084473,conv_lowtv,1,conv_lowtv,1,0.0007295322720892727,0.0007295322720892727
1,kodim11,2,3,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,0.8469772338867188,-6.9179277420043945,conv_lowtv,1,conv_lowtv,1,0.0008660295861773193,0.0008660295861773193
1,kodim11,2,4,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,0.7180614471435547,-6.802506446838379,conv_lowtv,1,conv_lowtv,1,0.0010546759003773332,0.0010546759003773332
1,kodim11,2,5,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,0.33822154998779297,-6.949566841125488,conv_lowtv,1,wavelet,0,0.0026768872048705816,0.0018785606371238828
1,kodim11,2,6,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,0.8901996612548828,-6.609391212463379,conv_lowtv,1,conv_lowtv,1,0.0006114852149039507,0.0006114852149039507
1,kodim11,2,7,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,0.8660688400268555,-6.466558456420898,conv_lowtv,1,conv_lowtv,1,0.00028978026239201427,0.00028978026239201427
1,kodim11,2,8,conv_lowtv|wavelet|inr,conv_lowtv,frecuencia,0.6836681365966797,-6.531794548034668,conv_lowtv,1,conv_lowtv,1,0.0003672995662782341,0.0003672995662782341
1,kodim11,3,1,dct|had,dct,transformada,0.49922847747802734,-8.406412124633789,dct,1,dct,1,0.00032792682759463787,0.00032792682759463787
1,kodim11,3,2,dct|had,dct,transformada,0.42571544647216797,-7.61834716796875,dct,1,dct,1,0.0005784598179161549,0.0005784598179161549
1,kodim11,3,3,dct|had,had,transformada,0.16782569885253906,-7.492182731628418,had,1,had,1,0.0008097933023236692,0.0008097933023236692
1,kodim11,3,4,dct|had,had,transformada,0.3165760040283203,-7.442381858825684,had,1,had,1,0.0007378794252872467,0.0007378794252872467
1,kodim11,3,5,dct|had,had,transformada,0.15103626251220703,-7.451910972595215,had,1,had,1,0.0005145160830579698,0.0005145160830579698
1,kodim11,3,6,dct|had,dct,transformada,0.6319389343261719,-7.088282585144043,dct,1,dct,1,0.0005751125863753259,0.0005751125863753259
1,kodim11,3,7,dct|had,dct,transformada,0.5912742614746094,-7.079056739807129,dct,1,dct,1,0.0009095674031414092,0.0009095674031414092
1,kodim11,3,8,dct|had,dct,transformada,0.5421857833862305,-7.119117736816406,dct,1,dct,1,0.0012266235426068306,0.0012266235426068306
